,created_at,tweet,clean_tweets,tweet_len,sentiment
817,2020-03-10 17:12:00,RT @RedDragonFly19: @MartinBrampton @TeaJunkie1 @ATomalty @LawsonUBS @no2wind @RoyPentland @GillesnFio @GreyTonka @LesleyJ62456075 @MarkELa…,reddragonfly inbrampton teajunkie atomalty lawsonubs wind roypentland gillesnfio greytonka lesleyj markela,106,0
818,2020-03-10 17:12:00,"""We don't have the luxury of telecommuting."" #Coronavirus https://t.co/5t9I8zZMRz",luxury tele mmuting coronavirus zzmrz,37,0
819,2020-03-10 17:12:00,Has the #Coronavirus halted your travel plans? If you're still planning to travel remember safety first.… https://t.co/PiAM4Hbxl6,coronavirus halted travel plan still planning travel remember safety first piam hbxl,84,1
820,2020-03-10 17:12:00,"RT @officialmcafee: In the 5 months since the beginning of the Corona Virus outbreak,

3800 people
Worldwide
Have died.

In that same perio…",officialmcafee month since beginning corona virus outbreak people worldwide died perio,86,0
821,2020-03-10 17:12:00,RT @stoolpresidente: Fucking Yale,stoolpresidente fucking yale,28,-1
822,2020-03-10 17:12:00,RT @BeatByBenally: yt people blaming chinese people for bringing the corona virus to the U.S. is the most hypocritical thing i’ve ever seen…,beatbybenally yt people blaming chinese people bringing rona virus hypocritical thing ever seen,95,0
823,2020-03-10 17:12:00,"RT @michaeljohns: The country is on the verge of selecting a #Democrat presidential nominee.

Now is the time to know precisely why #Hunte…",michaeljohns untry verge selecting democrat presidential nominee time know precisely hunte,90,1
824,2020-03-10 17:12:00,"RT @o_rips: Actually Happening...!

Gov. Cuomo Deploys National Guard To Westchester County New York

All schools &amp; businesses in the Westc…",rip actually happening gov cuomo deploys national guard westchester county new york school amp business westc,109,1
825,2020-03-10 17:12:00,"RT @DogginTrump: @RepMattGaetz The dickhead who wore a gas mask on the House floor &amp; called the #Coronavirus a Hoax, while people were dyin…",doggintrump repmattgaetz dickhead wore gas mask house floor amp called coronavirus hoax people dyin,99,0
826,2020-03-10 17:12:00,@Daniell95196748 Sneezing is not a corona symptom... In general,daniell sneezing rona symptom general,37,1
827,2020-03-10 17:12:00,"RT @maddow: “Italy had 62 identified cases on February 22nd.

It had 888 cases by February 29th,.

It had 4,636 by March 6th.

Because th…",maddow italy identified case february nd case february th march th th,69,0
828,2020-03-10 17:12:00,"RT @BadAstronomer: BTW, calling it the “China virus” is racist. Full stop. It’s called COVID-19, which is all you need to ID it; adding “Ch…",badastronomer btw calling china virus racist full stop called covid need id adding ch,85,1
829,2020-03-10 17:12:00,RT @SenHawleyPress: Sen. Hawley's new legislation – the Medical Supply Chain Security Act — will help ensure the US is not in a situation w…,senhawleypress sen hawley new legislation medical supply chain security act help ensure u situation,99,1
830,2020-03-10 17:12:00,RT @SelenaHQ2: The Rare Beauty community call has been cancelled due to the Coronavirus outbreak,selenahq rare beauty mmunity call cancelled due coronavirus outbreak,68,1
831,2020-03-10 17:12:00,"RT @Disneyland2go: due to the coronavirus outbreak, we are declaring a state of emergency. we will be closed until further notice. in the i…",disneyland go due ronavirus outbreak declaring state emergency closed fu notice,79,-1
832,2020-03-10 17:12:00,"RT @ShadiBarez: More than 2,600 people across 127 cities of 30 provinces in #Iran have died of the #coronavirus , according to Iranian oppo…",shadibarez people across city province iran died ronavirus ac rding iranian oppo,80,0
833,2020-03-10 17:12:00,RT @Mikel_Jollett: South Korea was able to cut the mortality rate by 80% (compared to China) through aggressive testing which led to early…,mikel jollett south korea able cut mo ality rate mpared china aggressive testing led early,90,1
834,2020-03-10 17:12:00,RT @Holbornlolz: Imagine. https://t.co/C2mGRaFMvV,holbornlolz imagine mgrafmvv,28,0
835,2020-03-10 17:12:00,"RT @MiltonWolfMD: This doctor’s advice for surviving the Wuhan #coronavirus:

1.  Stay calm.

2. Wash your hands.

3. Turn off the garbage…",miltonwolfmd doctor advice surviving wuhan ronavirus stay calm wash hand turn garbage,85,1
836,2020-03-10 17:12:00,"RT @StefSimanowitz: JOURNALISTS TAKE NOTE:
""I must apologize for underestimating the extent of this situation.""

#Italy: Journalists are ap…",stefsimanowitz journalist take note must apologize underestimating extent situation italy journalist ap,103,0
837,2020-03-10 17:12:00,"RT @lunecatcher: #SIYEON: hot like a fever, make you a believer https://t.co/58ehqZ4MZx",lunecatcher siyeon hot like fever make believer ehqz mzx,56,1
838,2020-03-10 17:12:00,THIS MF VIRUS MADE NAMJOON CRYS IM THROWING HANDS.. with gloves,mf virus made namjoon cry im throwing hand glove,48,0
839,2020-03-10 17:12:00,"Before there was the ""CoronaVirus Footshake"" there was  Kid 'n Play.  Just sayin'. ¯\_(ツ)_/¯ #CoronaVirus… https://t.co/40M6xjuU7A",coronavirus footshake kid play sayin coronavirus xjuu,53,0
840,2020-03-10 17:12:00,"As #COVID19 is inducing movement from in-person conferences to online events, @jaybaer has some helpful tips for… https://t.co/0UjFvh9tn5",covid inducing movement person nferences online event jaybaer helpful tip ujfvh tn,82,0
841,2020-03-10 17:11:56,"RT @fcfortune: Egyptians have strongly maintained they’re not Africans AND the person who died in Egypt was from Germany not Africa, so, no…",fcfo une egyptian strongly maintained african person died egypt germany africa,78,1
842,2020-03-10 17:11:56,"RT @PCH_SF: When to suspect #COVID19 in hospitalized patients? #Fever, #cough, shortness of breath, #lymphopenia, absence of other pathogen…",pch sf suspect covid hospitalized patient fever ugh sho ness breath lymphopenia absence pathogen,96,-1
843,2020-03-10 17:12:00,"RT @JamesMelville: Asian teens punched, kicked and spat at in three separate racist coronavirus related attacks in Exeter in just one day.…",jamesmelville asian teen punched kicked spat three separate racist ronavirus related attack exeter one day,106,0
844,2020-03-10 17:12:00,"RT @leppuccino: “stop touching your face to avoid spread of the coronavirus”

me every 2 minutes: https://t.co/Yf81201eP9",leppuccino stop touching face avoid spread ronavirus every minute yf ep,71,1
845,2020-03-10 17:12:00,"RT @__ariannalp: crap this virus is turning all the people into pigeons

#coronavirus https://t.co/UopvX9BqZD",ariannalp crap virus turning people pigeon ronavirus uopvx bqzd,63,-1
846,2020-03-10 17:12:00,"RT @JuddLegum: Looks like the CDC has finally started disclosing the number of coronavirus tests performed.

Pence keeps talking about 1 mi…",juddlegum look like cdc finally sta ed disclosing number ronavirus test performed penny keep talking mi,103,0
847,2020-03-10 17:12:00,Coronavirus puts MLB in 'uncharted territory:' Bryce Harper https://t.co/v8y9RiDPas via @nypostsports,coronavirus put mlb uncha ed territory bryce harper ridpas via nypostspo,72,0
848,2020-03-10 17:12:00,RT @JeffMcDev: when someone asks me why i don't think the coronavirus is gonna kill me https://t.co/NLraFh5yp2,jeffmcdev someone asks think ronavirus gonna kill nlrafh yp,59,0
849,2020-03-10 17:12:00,"RT @AnyaVolz: My mom putting coronavirus hype into perspective:

""Many more people die of preventable starvation but the rich cannot catch…",anyavolz mom putting ronavirus hype perspective many people die preventable starvation rich cannot catch,104,1
850,2020-03-10 17:12:00,"RT @chrispattle: With more people working remotely because of #coronavirus hopefully now more companies will realise it's a good idea.

🌎Le…",chrispattle people working remotely ronavirus hopefully mpanies realise good idea le,84,1
851,2020-03-10 17:12:00,STFU,stfu,4,0
852,2020-03-10 17:12:00,"RT @ibemood: “Coronavirus cases has risen”

Me still catching flights this year: https://t.co/fK2y7NwvY9",ibemood coronavirus case risen still catching flight year fk nwvy,65,1
853,2020-03-10 17:12:00,"RT @New_Narrative: The US has performed five coronavirus tests per million people, compared with South Korea's 3,692 tests per million peop…",new narrative u performed five ronavirus test per million people mpared south korea test per million peop,105,1
854,2020-03-10 17:12:00,@BBC books well-known Corona virus expert: Evening Standard: BBC slammed as 'irresponsible' for having Nigel Farage… https://t.co/7JeezK0mmh,bbc book well known corona virus expe evening standard bbc slammed irresponsible nigel farage jeezk mmh,103,0
855,2020-03-10 17:12:00,"RT @SethAbramson: BREAKING NEWS (CNN): New York Calling Out National Guard to ""Contain"" Area in New Rochelle Experiencing Major Coronavirus…",sethabramson breaking news cnn new york calling national guard contain area new rochelle experiencing major coronavirus,119,1
856,2020-03-10 17:12:00,RT @blankslate2017: The risk of community spread is higher because of the @realdonaldtrump administration's refusal to do mass testing. htt…,blankslate risk mmunity spread higher realdonaldtrump administration refusal mass testing htt,93,1
857,2020-03-10 17:12:00,"RT @GHS: Hand sanitizer sold out? 🧴

Don't worry, soap and water are just as effective 💪 against the novel #coronavirus.

Washing your hand…",ghs hand sanitizer sold worry soap water effective novel ronavirus washing hand,79,1
858,2020-03-10 17:12:00,@neaa44 I would love to see actual stats about the coronavirus in plague inc,neaa would love see actual stats ronavirus plague inc,53,1
859,2020-03-10 17:12:00,"RT @Matthew_4_Trump: The moment impeachment failed, COVID-19 was next up.

The snakes never slither away.

Stocks hit. Brawls over toilet p…",matthew trump moment impeachment failed covid next snake never slither away stock hit brawl toilet,98,-1
860,2020-03-10 17:12:00,"RT @JStein_WaPo: Incredible chart from Business Insider:

https://t.co/V0ItNKO3Qt https://t.co/PTBqWFX6WN",jstein wapo incredible cha business insider itnko qt ptbqwfx wn,63,1
861,2020-03-10 17:12:00,"RT @RepKatiePorter: Will stop spread of coronavirus:
✅ washing your hands
✅ staying home if you’re sick

Won’t stop spread of coronavirus:…",repkatiepo er stop spread ronavirus washing hand staying home sick stop spread ronavirus,88,-1
862,2020-03-10 17:12:00,#coronavirus kept me out this week but don’t worry it’s not as bad as you think it is.  @Liunas holds it down with… https://t.co/yqb33rqUYl,ronavirus kept week worry bad think liunas hold yqb rquyl,57,-1
863,2020-03-10 17:12:01,RT @mschlapp: Tonight we crossed an important threshold:  @CPAC ended 9 days ago. According to the experts we consulted that timing w NO NE…,mschlapp tonight crossed impo ant threshold cpac ended day ago ac rding expe nsulted timing ne,94,0
864,2020-03-10 17:12:00,"Can't express it better than ""there is no bottom"".",express better bottom,21,1
865,2020-03-10 17:11:56,"RT @JamesMelville: Asian teens punched, kicked and spat at in three separate racist coronavirus related attacks in Exeter in just one day.…",jamesmelville asian teen punched kicked spat three separate racist ronavirus related attack exeter one day,106,0
866,2020-03-10 17:12:01,"RT @CrossProb: if coronavirus cancels the olympics are we allowed to say ""i would have made the olympics back in 2020 but coronavirus""",crossprob ronavirus cancel olympics allowed say would made olympics back ronavirus,82,0
867,2020-03-10 17:12:01,RT @rising_serpent: Gavin Newsom issues an astoundingly  glowing endorsement of Trump and Pence's handling of coronavirus and cruise ship r…,rising serpent gavin newsom issue astoundingly glowing endorsement trump penny handling ronavirus cruise ship,109,1
868,2020-03-10 17:12:01,"RT @HannahAlOthman: NEW from me and @alexwickham:

Hospital doctors have some concerns about the government's coronavirus strategy. And som…",hannahalothman new alexwickham hospital doctor ncerns government ronavirus strategy som,87,1
869,2020-03-10 17:12:01,Japan cracks down on mask profiteering https://t.co/96Mv8f1WTj via @BBCNews,japan crack mask profiteering mv wtj via bbcnews,48,0
870,2020-03-10 17:12:01,"RT @iAmTheWarax: i decided to google “antivax corona” to see what that crowd is up to lately

pretty sure i just gave myself another TBI",iamthewarax decided google antivax rona see crowd lately pretty sure gave another tbi,85,1
871,2020-03-10 17:12:01,RT @Education_Ire: Circular 0021/2020: COVID-19 (Coronavirus): The following arrangements apply to all staff other than teachers and SNAs e…,education ire circular covid coronavirus following arrangement apply staff teacher snas,87,0
872,2020-03-10 17:12:01,"@Griezmannility @china I bought tickets for the Portugal France game, so if they cancel it...",griezmannility china bought ticket po ugal france game cancel,61,-1
873,2020-03-10 17:12:01,RT @mjfree: BREAKING: Trump tests first #COVID19 vaccine 🦠🦠🦠 https://t.co/nmkgxdbaUb,mjfree breaking trump test first covid vaccine nmkgxdbaub,57,1
874,2020-03-10 17:12:01,"RT @debsdpt: Leave the payroll tax alone. You want any excuse you can find or create, to cut Social Security. We see right through this BS!…",debsdpt leave payroll tax alone want excuse find create cut social security see right b,87,1
875,2020-03-10 17:12:01,RT @EdwardAr23: If you ever ate here you are immune from the coronavirus. https://t.co/KVdN2iGSun,edwardar ever ate immune ronavirus kvdn igsun,45,0
